experiment,dataset,train_dataset,agent,stage,cell,score,raw_mean,lower_mean,upper_mean,complete,reason,max_step,expected_step,eval_path,eval_mtime,agent_path,agent_mtime,agent_newer_than_eval
noise_state,noise_state_1e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,cql,test,113.10,113.10,3222.77,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/cql/noise_state_1e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784788540.637211,source/ice_offline/agent/cql.py,1783915264.2770967,False
noise_state,noise_state_1e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,aspl_c,test,116.44*,116.44,3317.95,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/aspl_c/noise_state_1e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784789142.5767493,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
noise_state,noise_state_1e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,scas_n,test,101.60,101.60,2895.39,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scas_n/noise_state_1e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784815783.8720174,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
noise_state,noise_state_1e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,scaspl_n,test,!117.42*,117.42,3345.70,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scaspl_n/noise_state_1e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784118844.380601,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
noise_state,noise_state_1e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,scc_n,test,117.50*,117.50,3348.07,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scc_n/noise_state_1e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784789988.9163783,source/ice_offline/agent/scc_n.py,1783914967.242309,False
noise_state,noise_state_5e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,bc,test,94.10,94.10,2681.69,1.87,2849.70,True,ok,70000,70000,tmps/evals/noise_state/bc/noise_state_5e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784790359.9137568,source/ice_offline/agent/bc.py,1782794022.1788964,False
noise_state,noise_state_5e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,td3bc_n,test,100.24,100.24,2856.45,1.87,2849.70,True,ok,120000,120000,tmps/evals/noise_state/td3bc_n/noise_state_5e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784114267.649873,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
noise_state,noise_state_5e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,iql,test,90.19,90.19,2570.30,1.87,2849.70,True,ok,220000,220000,tmps/evals/noise_state/iql/noise_state_5e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784790591.6875033,source/ice_offline/agent/iql.py,1782794022.2878957,False
noise_state,noise_state_5e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,cql,test,96.50,96.50,2750.05,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/cql/noise_state_5e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784791254.4771008,source/ice_offline/agent/cql.py,1783915264.2770967,False
noise_state,noise_state_5e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,aspl_c,test,105.62,105.62,3009.79,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/aspl_c/noise_state_5e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784792018.0994465,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
noise_state,noise_state_5e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,scas_n,test,86.13,86.13,2454.84,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scas_n/noise_state_5e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784816269.0646129,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
noise_state,noise_state_5e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,scaspl_n,test,!110.86*,110.86,3159.01,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scaspl_n/noise_state_5e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784119120.633407,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
noise_state,noise_state_5e-3@walker2d_d4rl_medium,walker2d_d4rl_medium,scc_n,test,112.95*,112.95,3218.55,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scc_n/noise_state_5e-3@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784792421.37355,source/ice_offline/agent/scc_n.py,1783914967.242309,False
noise_state,noise_state_1e-2@walker2d_d4rl_medium,walker2d_d4rl_medium,bc,test,64.00,64.00,1824.52,1.87,2849.70,True,ok,70000,70000,tmps/evals/noise_state/bc/noise_state_1e-2@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784792591.4671419,source/ice_offline/agent/bc.py,1782794022.1788964,False
noise_state,noise_state_1e-2@walker2d_d4rl_medium,walker2d_d4rl_medium,td3bc_n,test,69.18,69.18,1971.96,1.87,2849.70,True,ok,120000,120000,tmps/evals/noise_state/td3bc_n/noise_state_1e-2@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784114446.495739,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
noise_state,noise_state_1e-2@walker2d_d4rl_medium,walker2d_d4rl_medium,iql,test,66.27,66.27,1889.01,1.87,2849.70,True,ok,220000,220000,tmps/evals/noise_state/iql/noise_state_1e-2@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784793092.2743552,source/ice_offline/agent/iql.py,1782794022.2878957,False
noise_state,noise_state_1e-2@walker2d_d4rl_medium,walker2d_d4rl_medium,cql,test,61.79,61.79,1761.68,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/cql/noise_state_1e-2@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784793926.5522864,source/ice_offline/agent/cql.py,1783915264.2770967,False
noise_state,noise_state_1e-2@walker2d_d4rl_medium,walker2d_d4rl_medium,aspl_c,test,75.30,75.30,2146.15,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/aspl_c/noise_state_1e-2@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784794183.8338308,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
noise_state,noise_state_1e-2@walker2d_d4rl_medium,walker2d_d4rl_medium,scas_n,test,64.43,64.43,1836.82,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scas_n/noise_state_1e-2@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784816717.7098045,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
noise_state,noise_state_1e-2@walker2d_d4rl_medium,walker2d_d4rl_medium,scaspl_n,test,!80.57*,80.57,2296.44,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scaspl_n/noise_state_1e-2@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784119333.3223212,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
noise_state,noise_state_1e-2@walker2d_d4rl_medium,walker2d_d4rl_medium,scc_n,test,82.44*,82.44,2349.49,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scc_n/noise_state_1e-2@walker2d_d4rl_medium-v0/data/eval_data.hdf5,1784794793.309147,source/ice_offline/agent/scc_n.py,1783914967.242309,False
noise_state,noise_state_5e-4@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,bc,test,115.72,115.72,3297.48,1.87,2849.70,True,ok,70000,70000,tmps/evals/noise_state/bc/noise_state_5e-4@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784795436.829649,source/ice_offline/agent/bc.py,1782794022.1788964,False
noise_state,noise_state_5e-4@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,td3bc_n,test,140.16,140.16,3993.27,1.87,2849.70,True,ok,120000,120000,tmps/evals/noise_state/td3bc_n/noise_state_5e-4@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784114694.4165885,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
noise_state,noise_state_5e-4@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,iql,test,136.36,136.36,3885.11,1.87,2849.70,True,ok,220000,220000,tmps/evals/noise_state/iql/noise_state_5e-4@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784796018.2578173,source/ice_offline/agent/iql.py,1782794022.2878957,False
noise_state,noise_state_5e-4@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,cql,test,111.76,111.76,3184.73,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/cql/noise_state_5e-4@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784797024.599994,source/ice_offline/agent/cql.py,1783915264.2770967,False
noise_state,noise_state_5e-4@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,aspl_c,test,145.64*,145.64,4149.39,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/aspl_c/noise_state_5e-4@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784797714.1673734,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
noise_state,noise_state_5e-4@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scas_n,test,43.78,43.78,1248.58,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scas_n/noise_state_5e-4@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784816969.28619,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
noise_state,noise_state_5e-4@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scaspl_n,test,!152.73*,152.73,4351.32,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scaspl_n/noise_state_5e-4@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784119608.5197854,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
noise_state,noise_state_5e-4@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scc_n,test,108.53,108.53,3092.52,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scc_n/noise_state_5e-4@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784798257.6604884,source/ice_offline/agent/scc_n.py,1783914967.242309,False
noise_state,noise_state_1e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,bc,test,115.24,115.24,3283.67,1.87,2849.70,True,ok,70000,70000,tmps/evals/noise_state/bc/noise_state_1e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784798802.5889528,source/ice_offline/agent/bc.py,1782794022.1788964,False
noise_state,noise_state_1e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,td3bc_n,test,130.06,130.06,3705.73,1.87,2849.70,True,ok,120000,120000,tmps/evals/noise_state/td3bc_n/noise_state_1e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784114926.152624,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
noise_state,noise_state_1e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,iql,test,131.99,131.99,3760.85,1.87,2849.70,True,ok,220000,220000,tmps/evals/noise_state/iql/noise_state_1e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784817405.7675548,source/ice_offline/agent/iql.py,1782794022.2878957,False
noise_state,noise_state_1e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,cql,test,108.10,108.10,3080.29,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/cql/noise_state_1e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784817683.2583175,source/ice_offline/agent/cql.py,1783915264.2770967,False
noise_state,noise_state_1e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,aspl_c,train_min,(tm),,,1.87,2849.70,False,missing_noise_test,520000,520000,tmps/models/base_train/aspl_c/walker2d_d4rl_hybrid-v0/520000.pt,1784170713.3971295,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
noise_state,noise_state_1e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scas_n,test,43.40,43.40,1237.92,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scas_n/noise_state_1e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784817777.298515,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
noise_state,noise_state_1e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scaspl_n,test,!151.25*,151.25,4309.17,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scaspl_n/noise_state_1e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784119882.2971678,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
noise_state,noise_state_1e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scc_n,test,105.51,105.51,3006.64,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scc_n/noise_state_1e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784817974.2810147,source/ice_offline/agent/scc_n.py,1783914967.242309,False
noise_state,noise_state_5e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,bc,test,79.99,79.99,2279.86,1.87,2849.70,True,ok,70000,70000,tmps/evals/noise_state/bc/noise_state_5e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784818153.933321,source/ice_offline/agent/bc.py,1782794022.1788964,False
noise_state,noise_state_5e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,td3bc_n,test,82.19,82.19,2342.40,1.87,2849.70,True,ok,120000,120000,tmps/evals/noise_state/td3bc_n/noise_state_5e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784115090.3223217,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
noise_state,noise_state_5e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,iql,test,81.67,81.67,2327.57,1.87,2849.70,True,ok,220000,220000,tmps/evals/noise_state/iql/noise_state_5e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784818327.2519963,source/ice_offline/agent/iql.py,1782794022.2878957,False
noise_state,noise_state_5e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,cql,test,48.91,48.91,1394.74,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/cql/noise_state_5e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784818470.650527,source/ice_offline/agent/cql.py,1783915264.2770967,False
noise_state,noise_state_5e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,aspl_c,train_min,(tm),,,1.87,2849.70,False,missing_noise_test,520000,520000,tmps/models/base_train/aspl_c/walker2d_d4rl_hybrid-v0/520000.pt,1784170713.3971295,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
noise_state,noise_state_5e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scas_n,test,31.94,31.94,911.38,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scas_n/noise_state_5e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784818545.7467408,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
noise_state,noise_state_5e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scaspl_n,test,!100.42*,100.42,2861.73,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scaspl_n/noise_state_5e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784120077.7569795,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
noise_state,noise_state_5e-3@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scc_n,test,74.13,74.13,2112.92,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scc_n/noise_state_5e-3@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784818695.2902327,source/ice_offline/agent/scc_n.py,1783914967.242309,False
noise_state,noise_state_1e-2@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,bc,test,53.00,53.00,1511.09,1.87,2849.70,True,ok,70000,70000,tmps/evals/noise_state/bc/noise_state_1e-2@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784818829.8721197,source/ice_offline/agent/bc.py,1782794022.1788964,False
noise_state,noise_state_1e-2@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,td3bc_n,test,53.40,53.40,1522.70,1.87,2849.70,True,ok,120000,120000,tmps/evals/noise_state/td3bc_n/noise_state_1e-2@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784115215.8813615,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
noise_state,noise_state_1e-2@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,iql,test,44.21,44.21,1260.86,1.87,2849.70,True,ok,220000,220000,tmps/evals/noise_state/iql/noise_state_1e-2@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784818941.3685653,source/ice_offline/agent/iql.py,1782794022.2878957,False
noise_state,noise_state_1e-2@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,cql,test,22.54,22.54,643.87,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/cql/noise_state_1e-2@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784819025.0626595,source/ice_offline/agent/cql.py,1783915264.2770967,False
noise_state,noise_state_1e-2@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,aspl_c,train_min,(tm),,,1.87,2849.70,False,missing_noise_test,520000,520000,tmps/models/base_train/aspl_c/walker2d_d4rl_hybrid-v0/520000.pt,1784170713.3971295,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
noise_state,noise_state_1e-2@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scas_n,test,27.65,27.65,789.39,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scas_n/noise_state_1e-2@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784819097.407019,source/ice_offline/agent/scas_n.py,1784703326.2021632,False
noise_state,noise_state_1e-2@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scaspl_n,test,!59.75*,59.75,1703.48,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scaspl_n/noise_state_1e-2@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784120214.150139,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
noise_state,noise_state_1e-2@walker2d_d4rl_hybrid,walker2d_d4rl_hybrid,scc_n,test,50.75,50.75,1447.22,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scc_n/noise_state_1e-2@walker2d_d4rl_hybrid-v0/data/eval_data.hdf5,1784819214.942365,source/ice_offline/agent/scc_n.py,1783914967.242309,False
noise_state,noise_state_5e-4@walker2d_replay_medium,walker2d_replay_medium,bc,test,24.88,24.88,710.54,1.87,2849.70,True,ok,70000,70000,tmps/evals/noise_state/bc/noise_state_5e-4@walker2d_replay_medium-v0/data/eval_data.hdf5,1784819310.7342105,source/ice_offline/agent/bc.py,1782794022.1788964,False
noise_state,noise_state_5e-4@walker2d_replay_medium,walker2d_replay_medium,td3bc_n,test,102.47,102.47,2920.03,1.87,2849.70,True,ok,120000,120000,tmps/evals/noise_state/td3bc_n/noise_state_5e-4@walker2d_replay_medium-v0/data/eval_data.hdf5,1784115454.0376008,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
noise_state,noise_state_5e-4@walker2d_replay_medium,walker2d_replay_medium,iql,test,68.75,68.75,1959.70,1.87,2849.70,True,ok,220000,220000,tmps/evals/noise_state/iql/noise_state_5e-4@walker2d_replay_medium-v0/data/eval_data.hdf5,1784819484.9473076,source/ice_offline/agent/iql.py,1782794022.2878957,False
noise_state,noise_state_5e-4@walker2d_replay_medium,walker2d_replay_medium,cql,test,34.98,34.98,998.02,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/cql/noise_state_5e-4@walker2d_replay_medium-v0/data/eval_data.hdf5,1784819694.8930848,source/ice_offline/agent/cql.py,1783915264.2770967,False
noise_state,noise_state_5e-4@walker2d_replay_medium,walker2d_replay_medium,aspl_c,train_min,(tm),,,1.87,2849.70,False,missing_noise_test,520000,520000,tmps/models/base_train/aspl_c/walker2d_replay_medium-v0/520000.pt,1784170928.2609699,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
noise_state,noise_state_5e-4@walker2d_replay_medium,walker2d_replay_medium,scas_n,train_min,!(tm),,,1.87,2849.70,False,missing_noise_test,520000,520000,tmps/models/base_train/scas_n/walker2d_replay_medium-v0/520000.pt,1784281290.727553,source/ice_offline/agent/scas_n.py,1784703326.2021632,True
noise_state,noise_state_5e-4@walker2d_replay_medium,walker2d_replay_medium,scaspl_n,test,!117.13*,117.13,3337.62,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scaspl_n/noise_state_5e-4@walker2d_replay_medium-v0/data/eval_data.hdf5,1784120513.6022732,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
noise_state,noise_state_5e-4@walker2d_replay_medium,walker2d_replay_medium,scc_n,test,122.83*,122.83,3499.84,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scc_n/noise_state_5e-4@walker2d_replay_medium-v0/data/eval_data.hdf5,1784819997.164193,source/ice_offline/agent/scc_n.py,1783914967.242309,False
noise_state,noise_state_1e-3@walker2d_replay_medium,walker2d_replay_medium,bc,test,25.92,25.92,739.96,1.87,2849.70,True,ok,70000,70000,tmps/evals/noise_state/bc/noise_state_1e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784820094.1480665,source/ice_offline/agent/bc.py,1782794022.1788964,False
noise_state,noise_state_1e-3@walker2d_replay_medium,walker2d_replay_medium,td3bc_n,test,101.10,101.10,2880.98,1.87,2849.70,True,ok,120000,120000,tmps/evals/noise_state/td3bc_n/noise_state_1e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784115689.4229133,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
noise_state,noise_state_1e-3@walker2d_replay_medium,walker2d_replay_medium,iql,test,68.10,68.10,1941.14,1.87,2849.70,True,ok,220000,220000,tmps/evals/noise_state/iql/noise_state_1e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784820267.2924867,source/ice_offline/agent/iql.py,1782794022.2878957,False
noise_state,noise_state_1e-3@walker2d_replay_medium,walker2d_replay_medium,cql,test,33.02,33.02,942.17,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/cql/noise_state_1e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784820464.0351048,source/ice_offline/agent/cql.py,1783915264.2770967,False
noise_state,noise_state_1e-3@walker2d_replay_medium,walker2d_replay_medium,aspl_c,train_min,(tm),,,1.87,2849.70,False,missing_noise_test,520000,520000,tmps/models/base_train/aspl_c/walker2d_replay_medium-v0/520000.pt,1784170928.2609699,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
noise_state,noise_state_1e-3@walker2d_replay_medium,walker2d_replay_medium,scas_n,train_min,!(tm),,,1.87,2849.70,False,missing_noise_test,520000,520000,tmps/models/base_train/scas_n/walker2d_replay_medium-v0/520000.pt,1784281290.727553,source/ice_offline/agent/scas_n.py,1784703326.2021632,True
noise_state,noise_state_1e-3@walker2d_replay_medium,walker2d_replay_medium,scaspl_n,test,!116.29,116.29,3313.62,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scaspl_n/noise_state_1e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784120810.3272395,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
noise_state,noise_state_1e-3@walker2d_replay_medium,walker2d_replay_medium,scc_n,test,122.62*,122.62,3493.87,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scc_n/noise_state_1e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784820765.9837034,source/ice_offline/agent/scc_n.py,1783914967.242309,False
noise_state,noise_state_5e-3@walker2d_replay_medium,walker2d_replay_medium,bc,test,27.94,27.94,797.56,1.87,2849.70,True,ok,70000,70000,tmps/evals/noise_state/bc/noise_state_5e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784820862.3516946,source/ice_offline/agent/bc.py,1782794022.1788964,False
noise_state,noise_state_5e-3@walker2d_replay_medium,walker2d_replay_medium,td3bc_n,test,87.82,87.82,2502.90,1.87,2849.70,True,ok,120000,120000,tmps/evals/noise_state/td3bc_n/noise_state_5e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784115897.4264503,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
noise_state,noise_state_5e-3@walker2d_replay_medium,walker2d_replay_medium,iql,test,53.19,53.19,1516.71,1.87,2849.70,True,ok,220000,220000,tmps/evals/noise_state/iql/noise_state_5e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784821006.4907014,source/ice_offline/agent/iql.py,1782794022.2878957,False
noise_state,noise_state_5e-3@walker2d_replay_medium,walker2d_replay_medium,cql,test,28.36,28.36,809.59,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/cql/noise_state_5e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784821161.6410434,source/ice_offline/agent/cql.py,1783915264.2770967,False
noise_state,noise_state_5e-3@walker2d_replay_medium,walker2d_replay_medium,aspl_c,train_min,(tm),,,1.87,2849.70,False,missing_noise_test,520000,520000,tmps/models/base_train/aspl_c/walker2d_replay_medium-v0/520000.pt,1784170928.2609699,source/ice_offline/agent/aspl_c.py,1784018860.2534056,False
noise_state,noise_state_5e-3@walker2d_replay_medium,walker2d_replay_medium,scas_n,train_min,!(tm),,,1.87,2849.70,False,missing_noise_test,520000,520000,tmps/models/base_train/scas_n/walker2d_replay_medium-v0/520000.pt,1784281290.727553,source/ice_offline/agent/scas_n.py,1784703326.2021632,True
noise_state,noise_state_5e-3@walker2d_replay_medium,walker2d_replay_medium,scaspl_n,test,!100.97,100.97,2877.22,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scaspl_n/noise_state_5e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784121070.882556,source/ice_offline/agent/scaspl_n.py,1784739867.0986953,True
noise_state,noise_state_5e-3@walker2d_replay_medium,walker2d_replay_medium,scc_n,test,109.57*,109.57,3122.11,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/scc_n/noise_state_5e-3@walker2d_replay_medium-v0/data/eval_data.hdf5,1784821439.2868774,source/ice_offline/agent/scc_n.py,1783914967.242309,False
noise_state,noise_state_1e-2@walker2d_replay_medium,walker2d_replay_medium,bc,test,23.93,23.93,683.44,1.87,2849.70,True,ok,70000,70000,tmps/evals/noise_state/bc/noise_state_1e-2@walker2d_replay_medium-v0/data/eval_data.hdf5,1784821530.4213781,source/ice_offline/agent/bc.py,1782794022.1788964,False
noise_state,noise_state_1e-2@walker2d_replay_medium,walker2d_replay_medium,td3bc_n,test,58.36,58.36,1663.95,1.87,2849.70,True,ok,120000,120000,tmps/evals/noise_state/td3bc_n/noise_state_1e-2@walker2d_replay_medium-v0/data/eval_data.hdf5,1784116048.148401,source/ice_offline/agent/td3bc_n.py,1784018860.2535148,False
noise_state,noise_state_1e-2@walker2d_replay_medium,walker2d_replay_medium,iql,test,39.05,39.05,1113.87,1.87,2849.70,True,ok,220000,220000,tmps/evals/noise_state/iql/noise_state_1e-2@walker2d_replay_medium-v0/data/eval_data.hdf5,1784821648.9343252,source/ice_offline/agent/iql.py,1782794022.2878957,False
noise_state,noise_state_1e-2@walker2d_replay_medium,walker2d_replay_medium,cql,test,24.46,24.46,698.48,1.87,2849.70,True,ok,520000,520000,tmps/evals/noise_state/cql/noise_state_1e-2@walker2d_replay_medium-v0/data/eval_data.hdf5,1784821784.8717413,source/ice_offline/agent/cql.py,1783915264.2770967,False
